#{"t_start": 1760297663.2486463, "env_id": "None"}
r,l,t
-3901.484674,200,148.733071
1722.752049,200,148.956265
2456.582268,200,149.106362
1013.287515,200,149.253837
3205.605735,200,149.396953
2366.710798,200,149.545936
1468.709832,200,149.685925
-5127.113714,200,149.856945
2240.187082,200,150.674578
2400.454579,200,150.871695
-4329.341811,200,151.038845
1582.209115,200,151.196846
-3907.905122,200,151.342035
-1683.114388,200,151.490647
2210.863522,200,151.638831
2523.542241,200,151.78011
2199.524667,200,153.364339
-2983.75277,200,153.514714
1381.162172,200,154.246734
2347.53201,200,154.411684
1404.531546,200,154.573222
1747.869209,200,154.717935
1896.108826,200,154.869331
2542.833815,200,155.021986
741.965471,200,155.201457
3251.678896,200,155.346595
2627.768418,200,155.495929
2336.871185,200,155.652074
2380.377878,200,155.849934
1333.900824,200,156.641448
-3405.05124,200,156.808564
2180.904394,200,156.958632
1216.590802,200,157.107689
1879.067784,200,157.261854
-1708.571192,200,157.405164
2378.770565,200,157.548463
1013.753005,200,157.692612
2169.729053,200,157.839154
959.757652,200,157.987165
935.515524,200,158.730458
-4822.821601,200,158.901319
2339.460803,200,160.499333
-2437.52102,200,160.644073
3126.565213,200,160.795822
-4057.238295,200,160.945271
2825.687391,200,161.092182
-4560.192221,200,161.243703
434.678056,200,161.39485
733.690197,200,161.600616
2347.246583,200,162.378554
1182.234873,200,162.550574
2580.634611,200,162.7052
2609.852659,200,162.848333
2718.699983,200,162.991245
790.932195,200,163.140909
951.610106,200,163.280444
187.507255,200,163.426295
1443.289105,200,163.575477
1661.207677,200,163.726108
2223.873612,200,164.57551
2524.188998,200,164.760527
2652.691678,200,164.917818
2457.676378,200,165.064306
2200.521334,200,165.206827
2511.691031,200,165.357976
-4759.856931,200,165.53114
1254.935976,200,167.115228
1503.266528,200,167.261963
2619.27345,200,167.408613
2627.801624,200,167.549812
2427.312295,200,168.378691
1177.098751,200,168.545611
2531.378418,200,168.703607
624.30162,200,168.854956
2377.061745,200,169.006538
-4629.647985,200,169.15059
-3387.709005,200,169.291006
2717.367245,200,169.439665
2343.311566,200,169.582684
2183.865381,200,169.726042
2576.374001,200,170.489355
2620.55119,200,170.684424
2801.793425,200,170.866039
2406.021055,200,171.019977
3020.579847,200,171.166499
2542.703718,200,171.306978
1022.017036,200,171.456788
-208.321685,200,171.602006
927.087583,200,171.747006
2269.237288,200,171.887176
185.928774,200,172.654021
1021.859552,200,174.368128
1741.922317,200,174.513779
2549.121185,200,174.659003
3171.343899,200,174.807192
1881.42575,200,174.958877
3139.869263,200,175.09623
2485.674426,200,175.238811
2312.009259,200,175.385131
2224.243408,200,175.531327
-2741.304968,200,176.311999
3229.106691,200,176.513999
2470.394718,200,176.690002
-5268.05479,200,176.853785
2576.915943,200,177.028696
-1833.512497,200,177.196351
3243.499973,200,177.364133
2354.913622,200,177.53755
-5594.10091,200,177.719385
3160.105902,200,177.917366
688.052902,200,178.129527
3249.645318,200,179.457692
2696.098093,200,179.660039
2668.451274,200,179.874913
3172.110853,200,180.074163
-4796.108666,200,180.264366
2533.109892,200,182.326385
-3674.584428,200,182.516683
3270.684189,200,182.711578
-2186.081324,200,182.901504
-3732.00464,200,183.084606
812.877249,200,184.267304
729.903805,200,184.466869
713.894444,200,184.650898
-3482.542696,200,184.914458
-4314.132421,200,185.114709
2461.05967,200,185.298225
2519.014594,200,185.468799
-2250.076195,200,185.651304
2404.13599,200,185.857301
2726.956525,200,186.043036
1375.621959,200,187.036613
1184.874167,200,187.220715
-1948.626895,200,187.397702
249.82479,200,187.562279
3259.79997,200,187.726891
-3064.284834,200,187.879886
2191.212211,200,188.029885
2630.621703,200,188.18429
642.285273,200,188.326287
-3934.588533,200,188.475717
-4444.20062,200,190.672757
2637.270323,200,190.847774
2482.00649,200,190.995819
3231.933861,200,191.195395
3269.443798,200,191.351394
2611.044561,200,191.517287
1664.460588,200,191.687973
2608.493704,200,191.846124
-2145.749431,200,191.99051
-4521.19691,200,192.14149
-3704.688178,200,192.295415
-1676.391206,200,193.055934
1647.719346,200,193.22003
-4159.876333,200,193.365034
3192.752128,200,193.515188
1591.45997,200,193.659665
2638.336669,200,193.804918
