#{"t_start": 1760345065.0264885, "env_id": "None"}
r,l,t
737.25,200,242.15912
823.0,200,242.434117
1181.75,200,242.717119
177.5,200,242.98211
1316.75,200,243.307818
747.25,200,243.555172
1319.5,200,243.819308
1132.5,200,245.30068
1241.25,200,245.53353
1188.75,200,245.814754
909.75,200,246.03479
1077.75,200,246.290252
1355.25,200,246.595104
1013.25,200,246.829397
1051.5,200,247.173357
325.5,200,247.338446
903.75,200,247.534767
344.25,200,247.800461
1177.75,200,249.538158
1249.75,200,249.791321
1391.5,200,250.026778
1400.75,200,250.22566
1285.25,200,252.95581
1274.75,200,253.273722
34.0,200,253.602223
1144.25,200,253.930854
953.0,200,254.185864
1025.75,200,254.504013
949.25,200,256.590383
1190.75,200,256.865165
923.25,200,257.073317
1094.75,200,257.340451
1352.0,200,257.568319
1402.0,200,257.764808
1294.75,200,258.044876
951.0,200,258.336894
1193.5,200,258.647917
1193.0,200,259.017018
1405.0,200,261.010157
772.0,200,261.294262
1364.5,200,261.635708
1045.5,200,262.02384
1459.75,200,262.335023
968.0,200,262.643234
1143.0,200,262.913102
1238.25,200,263.137218
1064.5,200,263.373031
1317.5,200,265.973613
1369.5,200,267.602176
1190.25,200,267.803137
1112.5,200,268.128302
1408.75,200,268.362422
1456.5,200,268.618875
1106.0,200,268.892135
171.25,200,269.137646
603.0,200,269.407003
635.5,200,269.713522
1390.0,200,269.997031
992.0,200,270.214686
1380.75,200,271.636384
1402.25,200,271.891449
774.25,200,272.144801
1250.75,200,272.369251
1380.0,200,272.644736
812.0,200,272.890892
1027.25,200,273.160444
1041.0,200,273.509258
962.75,200,273.88838
1367.25,200,274.12092
401.25,200,275.857724
1014.0,200,276.177161
1183.75,200,276.674881
731.75,200,280.63182
630.5,200,281.23312
1232.5,200,281.683697
1419.0,200,282.001197
1363.0,200,282.354696
516.25,200,282.752314
1132.25,200,283.173043
1077.5,200,285.035889
1225.0,200,285.36464
1300.75,200,285.694686
1402.75,200,286.068733
1347.75,200,286.602958
1270.5,200,286.935951
869.75,200,287.285218
1044.5,200,287.58602
1346.0,200,287.974015
715.25,200,288.373607
1105.25,200,291.418401
620.75,200,291.957241
1394.0,200,292.442969
1208.25,200,293.046924
1140.25,200,293.498149
1026.0,200,293.939961
1323.25,200,294.279708
947.25,200,294.716835
1171.75,200,297.841049
926.5,200,298.091496
1233.75,200,299.770122
726.5,200,299.987048
1152.75,200,300.268185
1325.5,200,300.502983
1371.25,200,300.90357
891.5,200,301.144522
1261.0,200,301.384361
1185.75,200,301.746079
1417.5,200,301.983186
1077.0,200,302.284663
1310.75,200,302.568141
1338.5,200,304.155762
1417.25,200,304.475071
1280.75,200,304.747919
1377.75,200,305.022019
1373.75,200,305.295739
1332.25,200,305.55605
1434.75,200,305.852578
809.75,200,306.11939
1242.0,200,306.327185
395.75,200,306.53824
1241.0,200,308.052951
1279.75,200,308.313426
900.0,200,311.082855
1111.0,200,311.369086
1173.25,200,311.719679
1144.75,200,312.062467
1293.5,200,312.325588
1478.0,200,312.595466
355.0,200,312.845528
1195.75,200,313.057383
979.0,200,314.576784
1227.0,200,314.904331
1224.5,200,315.208011
979.0,200,315.505622
1402.25,200,315.849525
1392.5,200,316.181982
1117.25,200,316.459246
981.5,200,316.759264
1165.75,200,317.018176
1329.5,200,317.312371
1356.5,200,319.194179
1162.25,200,319.459019
1197.5,200,319.739568
1144.0,200,319.943018
1405.25,200,320.216233
1343.75,200,320.5447
1351.25,200,320.783696
199.5,200,324.051045
649.75,200,324.388155
1478.75,200,324.654168
744.5,200,324.940569
1097.5,200,327.074925
1380.75,200,327.369649
1362.25,200,327.586546
1274.0,200,327.83789
1500.75,200,328.034803
984.25,200,328.306791
1291.5,200,328.492795
1378.75,200,328.677896
1162.25,200,328.881899
1468.5,200,329.108307
1291.5,200,331.095215
1445.5,200,331.408313
1391.75,200,331.631377
1254.5,200,331.911327
1438.25,200,332.153617
1235.75,200,332.413284
1254.0,200,332.605195
1309.0,200,332.932246
738.5,200,333.162485
1158.25,200,333.446476
991.0,200,335.481616
1509.75,200,337.948275
1246.75,200,338.141189
1120.0,200,338.449458
