#{"t_start": 1760351644.3515341, "env_id": "None"}
r,l,t
1445.0,200,537.530988
1344.25,200,537.735443
982.75,200,537.939855
670.75,200,538.142856
1157.25,200,538.469212
1232.75,200,541.390113
1099.75,200,541.72249
662.75,200,544.579792
1012.5,200,544.879504
1371.75,200,545.142342
1414.5,200,545.440585
1337.5,200,545.778581
1113.5,200,546.074595
781.0,200,546.337043
1094.5,200,546.79488
1044.5,200,547.096
1173.5,200,547.405267
802.25,200,550.446814
904.25,200,550.844069
1428.0,200,551.231473
1326.5,200,551.663563
1278.75,200,551.926553
1217.0,200,552.175508
1379.75,200,552.473855
1161.75,200,552.729392
1233.5,200,552.987708
658.25,200,553.325193
1313.5,200,555.601958
1157.25,200,556.073409
491.5,200,556.279855
1417.5,200,559.82379
810.75,200,560.160002
-29.0,200,560.488917
1185.25,200,560.74191
1381.75,200,560.96191
1024.0,200,561.281886
1110.5,200,561.583908
571.0,200,561.884102
1152.25,200,564.578063
1142.75,200,564.990047
1090.5,200,565.194045
1226.75,200,565.427049
868.0,200,565.712101
1242.75,200,565.993125
1385.25,200,566.314171
1056.5,200,566.55318
1054.25,200,566.875188
1339.25,200,567.241251
790.5,200,569.831846
1176.25,200,570.068267
386.5,200,570.408163
765.5,200,570.678431
979.0,200,571.022646
1056.5,200,571.377632
1093.5,200,571.624634
1010.25,200,575.006756
1096.75,200,575.209754
1198.25,200,575.628756
