#{"t_start": 1761635711.127257, "env_id": "None"}
r,l,t
2011.762268,200,1362.542739
2052.301267,200,1362.87025
2018.47508,200,1363.166018
2049.034017,200,1399.139628
2065.12725,200,1399.49245
2020.924362,200,1399.8667
2022.007082,200,1400.244569
1991.963584,200,1400.668357
1998.566742,200,1438.741539
2028.295894,200,1439.000448
2060.221341,200,1439.274256
2063.886806,200,1439.529307
2012.524422,200,1439.772272
2043.716703,200,1473.754477
2050.29561,200,1474.078601
2034.720738,200,1474.366322
2046.031362,200,1474.6154
2038.177369,200,1474.962531
2055.166157,200,1506.938562
2044.372872,200,1507.258742
2028.502901,200,1507.507383
2048.523072,200,1507.776542
2074.246553,200,1508.041215
2028.513398,200,1543.516078
2039.794459,200,1543.907136
2058.913215,200,1544.229177
2040.734221,200,1544.529279
2060.742302,200,1544.800586
2044.316189,200,1583.38711
2029.140224,200,1583.67376
2055.297191,200,1583.956924
2065.434951,200,1584.20542
2044.908827,200,1584.521683
2075.078166,200,1622.504479
2036.105649,200,1622.813249
1993.263818,200,1623.180121
2029.548908,200,1623.559415
2052.958307,200,1623.875782
2091.684056,200,1666.103561
2034.868215,200,1666.51693
2054.206758,200,1666.903404
2045.265787,200,1667.249382
2035.453249,200,1667.528314
2054.52415,200,1702.207024
2051.275618,200,1702.742657
2035.479746,200,1703.244259
2072.021506,200,1703.663298
2044.756267,200,1703.993318
2052.908907,200,1744.92789
2042.603875,200,1745.423095
2074.68846,200,1745.787507
2033.208366,200,1746.123665
2033.418266,200,1746.40928
2076.103147,200,1789.002937
2088.350559,200,1789.356997
2074.195205,200,1789.672354
2034.136352,200,1790.005539
2056.240747,200,1790.310685
2062.167993,200,1828.752711
2114.380699,200,1829.293594
2056.958154,200,1829.796853
2022.418823,200,1830.363984
2029.034134,200,1830.996081
2056.808483,200,1870.913739
2047.066794,200,1871.188537
2070.104746,200,1871.449231
2062.375477,200,1871.691394
2040.02659,200,1871.978459
2080.463232,200,1908.091706
2045.156478,200,1908.33074
2042.265045,200,1908.581721
2061.426922,200,1908.828633
2074.914401,200,1909.098284
2035.612415,200,1952.971964
2057.874993,200,1953.587261
2061.092163,200,1954.120952
2046.782575,200,1954.609418
2057.785449,200,1955.114384
2088.683603,200,2005.738323
2053.852151,200,2006.533645
2068.560682,200,2007.216181
2058.787425,200,2007.885976
2051.270156,200,2008.320334
2028.209991,200,2055.869175
2056.281661,200,2056.231437
2057.948559,200,2056.662211
2027.35456,200,2057.132201
2048.844437,200,2057.532376
