#{"t_start": 1760372762.3799906, "env_id": "None"}
r,l,t
-2316.200005,200,312.945868
-3667.899995,200,313.03422
-2552.4,200,313.148279
-2938.300005,200,313.259495
-2153.800011,200,313.342509
-3837.399998,200,313.427498
-2693.200008,200,313.508499
-3074.099995,200,313.588494
-3098.699986,200,313.663493
-2299.2,200,320.096431
-2730.999996,200,320.179447
-2935.099994,200,320.25843
-2071.000003,200,320.338619
-2608.5,200,320.420602
-3959.800004,200,320.503597
-2488.500004,200,320.582597
-2996.199997,200,320.665599
-3120.599993,200,320.745603
-3469.999996,200,320.828113
-3774.200005,200,320.902211
-3042.799995,200,321.005294
-2040.700003,200,321.102939
-2255.5,200,321.197936
-2202.899998,200,321.280178
-2574.500001,200,329.006356
-3630.599991,200,329.087352
-2387.599999,200,329.167357
-2904.700003,200,329.243464
-4884.200001,200,329.322471
-3776.700002,200,329.400384
-2294.799998,200,329.475375
-3745.700005,200,329.552372
-3729.90001,200,329.632479
-3252.200006,200,329.709377
-2473.300002,200,329.798641
-2693.899995,200,329.917011
-2468.4,200,330.030612
-2024.399996,200,330.179149
-1744.099998,200,330.303445
-3092.999991,200,337.047125
-2837.200009,200,337.130138
-3251.599999,200,337.213124
-2143.300003,200,337.301409
-2917.699997,200,337.381409
-1963.899996,200,337.466836
-2902.399994,200,337.546834
-2794.900003,200,337.630835
-2091.599995,200,337.730832
-2508.200007,200,337.834872
-2147.999998,200,337.94945
-4454.000006,200,338.044584
-2230.600004,200,338.126976
-2396.300002,200,338.204976
-2163.099995,200,338.281976
-2957.900002,200,346.506337
-4101.200001,200,346.587341
-3945.700007,200,346.664337
-3278.600003,200,346.744337
-2623.899995,200,346.85347
-2463.699993,200,346.961375
-3571.500003,200,347.052384
-2894.600006,200,347.138391
-1797.800001,200,347.221397
-2600.899997,200,347.302679
-4094.8,200,347.38474
-2878.899994,200,347.464659
-2016.000004,200,347.541659
-3192.100006,200,347.621758
-3370.400014,200,347.702892
-2445.600006,200,354.103852
-2481.899995,200,354.179849
-3203.0,200,354.257757
-3538.799994,200,354.332769
-3040.300005,200,354.410855
-3036.299996,200,354.491844
-2459.399993,200,354.611955
-2294.400002,200,354.736819
-2395.200002,200,354.831816
-3045.1,200,354.922876
-2164.099995,200,355.006866
-2537.100003,200,355.082867
-3956.700003,200,355.161877
-2269.699999,200,355.238863
-3688.199985,200,355.314872
-2815.899996,200,362.901439
-3749.799988,200,362.995428
-3089.999987,200,363.080957
-2404.199997,200,363.195978
-3556.199994,200,363.286125
-3300.800005,200,363.367192
-4703.800023,200,363.44811
-2322.199997,200,363.525124
-2192.999999,200,363.601205
-2684.499999,200,363.681639
-3187.5,200,363.757652
-3092.500008,200,363.835729
-3102.899996,200,363.915728
-2627.0,200,363.995765
-2794.1,200,364.069737
-2178.699993,200,370.694839
-1975.199999,200,370.814873
-3605.099999,200,370.949346
-3666.399989,200,371.045426
-3258.899998,200,371.134832
-2163.900003,200,371.222571
-3722.900017,200,371.305645
-4783.900017,200,371.387563
-4646.099986,200,371.485179
-2962.499992,200,371.567233
-3901.000017,200,371.645142
-2014.800005,200,371.721421
-3346.199998,200,371.817642
-3264.399995,200,371.902799
-2545.3,200,371.995837
-2677.499994,200,379.766457
-2057.599994,200,379.873469
-3824.300005,200,379.960461
-3233.999996,200,380.041548
-3311.100003,200,380.129546
-2213.199991,200,380.209202
-3190.999997,200,380.28621
-2789.1,200,380.362132
-2464.5,200,380.439218
-3329.799993,200,380.519118
-2634.500009,200,380.595127
-2743.400009,200,380.687641
-2612.899994,200,380.810616
-3292.200003,200,380.920373
-4601.899982,200,381.013028
-2492.600006,200,387.482821
-3364.399995,200,387.561841
-1935.0,200,387.640805
-3162.999998,200,387.715809
-2635.599996,200,387.790811
-4242.100005,200,387.86782
-3217.900001,200,387.943899
-3081.599994,200,388.018907
-3594.100009,200,388.09681
-3490.200004,200,388.213347
-3562.600004,200,388.318656
-3639.899998,200,388.402671
-5339.899996,200,388.486661
-5014.19998,200,388.563652
-2230.399998,200,388.657288
-2276.4,200,395.012067
-4335.999991,200,395.089157
-1923.999998,200,395.165065
-2323.600001,200,395.243093
-2979.399998,200,395.322073
-3806.999999,200,395.401151
-2971.300006,200,395.474062
-2527.700007,200,395.571226
-3836.100023,200,395.676361
-3888.700002,200,395.766459
-2556.700006,200,395.841362
-2294.000002,200,395.914408
-3181.000007,200,395.99536
